Štrba;Poprad;Prešovský kraj
Štrkovec;Rimavská Sobota;Banskobystrický kraj
Štúrovo;Nové Zámky;Nitriansky kraj
Štvrtok;Tren?ín;Tren?iansky kraj
Štvrtok na Ostrove;Dunajská Streda;Trnavský kraj
Šuja;Žilina;Žilinský kraj
Šu?a;Ve?ký Krtíš;Banskobystrický kraj
Šumiac;Brezno;Banskobystrický kraj
Šu?ava;Poprad;Prešovský kraj
Šurany;Nové Zámky;Nitriansky kraj
Šurianky;Nitra;Nitriansky kraj
Šurice;Lu?enec;Banskobystrický kraj
Šúrovce;Trnava;Trnavský kraj
Šútovo;Martin;Žilinský kraj
Šútovce;Prievidza;Tren?iansky kraj
Švábovce;Poprad;Prešovský kraj
Švedlár;Gelnica;Košický kraj
Švošov;Ružomberok;Žilinský kraj
Tachty;Rimavská Sobota;Banskobystrický kraj
Tajná;Nitra;Nitriansky kraj
Tajov;Banská Bystrica;Banskobystrický kraj
Tarnov;Bardejov;Prešovský kraj
Tatranská Javorina;Poprad;Prešovský kraj
Tašu?a;Sobrance;Košický kraj
Tehla;Levice;Nitriansky kraj
Tekol?any;Hlohovec;Trnavský kraj
Tekovská Breznica;Žarnovica;Banskobystrický kraj
Tekovské Lužany;Levice;Nitriansky kraj
Tekovské Nemce;Zlaté Moravce;Nitriansky kraj
Tekovský Hrádok;Levice;Nitriansky kraj
Telgárt;Brezno;Banskobystrický kraj
Telince;Nitra;Nitriansky kraj
Temeš;Prievidza;Tren?iansky kraj
Tepli?ka;Spišská Nová Ves;Košický kraj
Tepli?ka nad Váhom;Žilina;Žilinský kraj
Tepli?ky;Hlohovec;Trnavský kraj
Teplý Vrch;Rimavská Sobota;Banskobystrický kraj
Terany;Krupina;Banskobystrický kraj
Terchová;Žilina;Žilinský kraj
Teriakovce;Prešov;Prešovský kraj
Ter?a;Prešov;Prešovský kraj
Tesáre;Topo??any;Nitriansky kraj
Tesárske Mly?any;Zlaté Moravce;Nitriansky kraj
Tešedíkovo;Ša?a;Nitriansky kraj
Tibava;Sobrance;Košický kraj
Tichý Potok;Sabinov;Prešovský kraj
Timoradza;Bánovce nad Bebravou;Tren?iansky kraj
Tisinec;Stropkov;Prešovský kraj
Tisovec;Rimavská Sobota;Banskobystrický kraj
Tlma?e;Levice;Nitriansky kraj
To?nica;Lu?enec;Banskobystrický kraj
Tokajík;Stropkov;Prešovský kraj
Tomášikovo;Galanta;Trnavský kraj
Tomášov;Senec;Bratislavský kraj
Tomášovce;Lu?enec;Banskobystrický kraj
Tomášovce;Rimavská Sobota;Banskobystrický kraj
Topo?a;Snina;Prešovský kraj
Topo??any;Topo??any;Nitriansky kraj
Topo??ianky;Zlaté Moravce;Nitriansky kraj
Topo?nica;Galanta;Trnavský kraj
Topo?níky;Dunajská Streda;Trnavský kraj
Topo?ovka;Humenné;Prešovský kraj
Toporec;Kežmarok;Prešovský kraj
Torna?a;Revúca;Banskobystrický kraj
Torysa;Sabinov;Prešovský kraj
Torysky;Levo?a;Prešovský kraj
Tovarné;Vranov nad Top?ou;Prešovský kraj
Tovarnianska Polianka;Vranov nad Top?ou;Prešovský kraj
Tovarníky;Topo??any;Nitriansky kraj
Tô?;Komárno;Nitriansky kraj
Trakovice;Hlohovec;Trnavský kraj
Trávnica;Nové Zámky;Nitriansky kraj
Trávnik;Komárno;Nitriansky kraj
Trebatice;Pieš?any;Trnavský kraj
Trebejov;Košice-okolie;Košický kraj
Trebe?ovce;Lu?enec;Banskobystrický kraj
Trebichava;Bánovce nad Bebravou;Tren?iansky kraj
Trebišov;Trebišov;Košický kraj
Trebostovo;Martin;Žilinský kraj
Trebušovce;Ve?ký Krtíš;Banskobystrický kraj
Tren?;Lu?enec;Banskobystrický kraj
Tren?ianska Teplá;Tren?ín;Tren?iansky kraj
Tren?ianska Turná;Tren?ín;Tren?iansky kraj
Tren?ianske Bohuslavice;Nové Mesto nad Váhom;Tren?iansky kraj
Tren?ianske Jastrabie;Tren?ín;Tren?iansky kraj
Tren?ianske Mitice;Tren?ín;Tren?iansky kraj
Tren?ianske Stankovce;Tren?ín;Tren?iansky kraj
Tren?ianske Teplice;Tren?ín;Tren?iansky kraj
Tren?ín;Tren?ín;Tren?iansky kraj
Trhová Hradská;Dunajská Streda;Trnavský kraj
Trhovište;Michalovce;Košický kraj
Trnava;Trnava;Trnavský kraj
Trnavá Hora;Žiar nad Hronom;Banskobystrický kraj
Trnava pri Laborci;Michalovce;Košický kraj
Trnávka;Dunajská Streda;Trnavský kraj
Trnávka;Trebišov;Košický kraj
Trnkov;Prešov;Prešovský kraj
Trnovec;Skalica;Trnavský kraj
Trnovec nad Váhom;Ša?a;Nitriansky kraj
Trnovo;Martin;Žilinský kraj
Tro?any;Bardejov;Prešovský kraj
Trpín;Krupina;Banskobystrický kraj
Trstená;Tvrdošín;Žilinský kraj
Trstená na Ostrove;Dunajská Streda;Trnavský kraj
Trstené;Liptovský Mikuláš;Žilinský kraj
Trstené pri Hornáde;Košice-okolie;Košický kraj
Trstice;Galanta;Trnavský kraj
Trstín;Trnava;Trnavský kraj
Trs?any;Košice-okolie;Košický kraj
T?nie;Zvolen;Banskobystrický kraj
Tuhár;Lu?enec;Banskobystrický kraj
Tuhrina;Prešov;Prešovský kraj
Tuchy?a;Ilava;Tren?iansky kraj
Tul?ík;Prešov;Prešovský kraj
Tupá;Levice;Nitriansky kraj
Turá;Levice;Nitriansky kraj
Turany;Martin;Žilinský kraj
Turany nad Ondavou;Stropkov;Prešovský kraj
Turcovce;Humenné;Prešovský kraj
Tur?ek;Tur?ianske Teplice;Žilinský kraj
Tur?ianky;Partizánske;Tren?iansky kraj
Tur?ianska Štiavni?ka;Martin;Žilinský kraj
Tur?ianske Jaseno;Martin;Žilinský kraj
Tur?ianske K?a?any;Martin;Žilinský kraj
Tur?ianske Teplice;Tur?ianske Teplice;Žilinský kraj
Tur?iansky ?ur;Martin;Žilinský kraj
Tur?iansky Peter;Martin;Žilinský kraj
Tur?ok;Revúca;Banskobystrický kraj
Turecká;Banská Bystrica;Banskobystrický kraj
Ture?;Senec;Bratislavský kraj
Turie;Žilina;Žilinský kraj
Turík;Ružomberok;Žilinský kraj
Turnianska Nová Ves;Košice-okolie;Košický kraj
Tur?a nad Bodvou;Košice-okolie;Košický kraj
Turová;Zvolen;Banskobystrický kraj
Turzovka;?adca;Žilinský kraj
Tušice;Michalovce;Košický kraj
Tušická Nová Ves;Michalovce;Košický kraj
Tužina;Prievidza;Tren?iansky kraj
Tvarožná;Kežmarok;Prešovský kraj
Tvrdomestice;Topo??any;Nitriansky kraj
Tvrdošín;Tvrdošín;Žilinský kraj
Tvrdošovce;Nové Zámky;Nitriansky kraj
?apešovo;Námestovo;Žilinský kraj
Ub?a;Snina;Prešovský kraj
Úbrež;Sobrance;Košický kraj
Udavské;Humenné;Prešovský kraj
Udi?a;Považská Bystrica;Tren?iansky kraj
Údol;Stará ?ubov?a;Prešovský kraj
Uhliská;Levice;Nitriansky kraj
Úhorná;Gelnica;Košický kraj
Uhorská Ves;Liptovský Mikuláš;Žilinský kraj
Uhorské;Poltár;Banskobystrický kraj
Uhrovec;Bánovce nad Bebravou;Tren?iansky kraj
Uhrovské Podhradie;Bánovce nad Bebravou;Tren?iansky kraj
Uli?;Snina;Prešovský kraj
Uli?ské Krivé;Snina;Prešovský kraj
Uloža;Levo?a;Prešovský kraj
Ú?any nad Žitavou;Nové Zámky;Nitriansky kraj
Unín;Skalica;Trnavský kraj
U?atín;Krupina;Banskobystrický kraj
Urmince;Topo??any;Nitriansky kraj
Uteká?;Poltár;Banskobystrický kraj
Uzovce;Sabinov;Prešovský kraj
Uzovská Panica;Rimavská Sobota;Banskobystrický kraj
Uzovské Pek?any;Sabinov;Prešovský kraj
Uzovský Šalgov;Sabinov;Prešovský kraj
Va?ovce;Nové Mesto nad Váhom;Tren?iansky kraj
Vagrinec;Svidník;Prešovský kraj
Váhovce;Galanta;Trnavský kraj
Vajkovce;Košice-okolie;Košický kraj
Valaliky;Košice-okolie;Košický kraj
Valaská;Brezno;Banskobystrický kraj
Valaská Belá;Prievidza;Tren?iansky kraj
Valaská Dubová;Ružomberok;Žilinský kraj
Valaškovce (vojenský obvod);Humenné;Prešovský kraj
Val?a;Martin;Žilinský kraj
Valentovce;Medzilaborce;Prešovský kraj
Valice;Rimavská Sobota;Banskobystrický kraj
Valkovce;Svidník;Prešovský kraj
Va?kov?a;Brezno;Banskobystrický kraj
Vaniškovce;Bardejov;Prešovský kraj
Vápeník;Svidník;Prešovský kraj
Varadka;Bardejov;Prešovský kraj
Varechovce;Stropkov;Prešovský kraj
Varha?ovce;Prešov;Prešovský kraj
Varín;Žilina;Žilinský kraj
Vasi?ov;Námestovo;Žilinský kraj
Vavre?ka;Námestovo;Žilinský kraj
Vavrinec;Vranov nad Top?ou;Prešovský kraj
Vavrišovo;Liptovský Mikuláš;Žilinský kraj
Važec;Liptovský Mikuláš;Žilinský kraj
V?elince;Rimavská Sobota;Banskobystrický kraj
Ve?elkov;Rimavská Sobota;Banskobystrický kraj
Vechec;Vranov nad Top?ou;Prešovský kraj
Vel?ice;Zlaté Moravce;Nitriansky kraj
Veli?ná;Dolný Kubín;Žilinský kraj
Velušovce;Topo??any;Nitriansky kraj
Ve?aty;Trebišov;Košický kraj
Ve?ká ?alomija;Ve?ký Krtíš;Banskobystrický kraj
Ve?ká ?ausa;Prievidza;Tren?iansky kraj
Ve?ká ?ierna;Žilina;Žilinský kraj
Ve?ká Dolina;Nitra;Nitriansky kraj
Ve?ká Franková;Kežmarok;Prešovský kraj
Ve?ká Hradná;Tren?ín;Tren?iansky kraj
Ve?ká Ida;Košice-okolie;Košický kraj
Ve?ká Lehota;Žarnovica;Banskobystrický kraj
Ve?ká Lesná;Stará ?ubov?a;Prešovský kraj
Ve?ká Lodina;Košice-okolie;Košický kraj
Ve?ká Lomnica;Kežmarok;Prešovský kraj
Ve?ká Lúka;Zvolen;Banskobystrický kraj
Ve?ká Ma?a;Galanta;Trnavský kraj
Ve?ká nad Ip?om;Lu?enec;Banskobystrický kraj
Ve?ká Paka;Dunajská Streda;Trnavský kraj
Ve?ká T??a;Trebišov;Košický kraj
Ve?ká Ves;Poltár;Banskobystrický kraj
Ve?ká Ves nad Ip?om;Ve?ký Krtíš;Banskobystrický kraj
Ve?ké Bierovce;Tren?ín;Tren?iansky kraj
Ve?ké Blahovo;Dunajská Streda;Trnavský kraj
Ve?ké Borové;Liptovský Mikuláš;Žilinský kraj
Ve?ké Dravce;Lu?enec;Banskobystrický kraj
Ve?ké Držkovce;Bánovce nad Bebravou;Tren?iansky kraj
Ve?ké Dvorany;Topo??any;Nitriansky kraj
Ve?ké Dvorníky;Dunajská Streda;Trnavský kraj
Ve?ké Hoste;Bánovce nad Bebravou;Tren?iansky kraj
Ve?ké Chlievany;Bánovce nad Bebravou;Tren?iansky kraj
Ve?ké Chyndice;Nitra;Nitriansky kraj
Ve?ké Kapušany;Michalovce;Košický kraj
Ve?ké Kosihy;Komárno;Nitriansky kraj
Ve?ké Kosto?any;Pieš?any;Trnavský kraj
Ve?ké Kozmálovce;Levice;Nitriansky kraj
Ve?ké Kršte?any;Partizánske;Tren?iansky kraj
Ve?ké Leváre;Malacky;Bratislavský kraj
Ve?ké Lovce;Nové Zámky;Nitriansky kraj
Ve?ké Ludince;Levice;Nitriansky kraj
Ve?ké Orvište;Pieš?any;Trnavský kraj
Ve?ké Ozorovce;Trebišov;Košický kraj
Ve?ké Pole;Žarnovica;Banskobystrický kraj
Ve?ké Raškovce;Michalovce;Košický kraj
Ve?ké Revištia;Sobrance;Košický kraj
Ve?ké Rip?any;Topo??any;Nitriansky kraj
Ve?ké Rovné;Byt?a;Žilinský kraj
Ve?ké Slemence;Michalovce;Košický kraj
Ve?ké Straciny;Ve?ký Krtíš;Banskobystrický kraj
Ve?ké Teriakovce;Rimavská Sobota;Banskobystrický kraj
Ve?ké Trakany;Trebišov;Košický kraj
Ve?ké Turovce;Levice;Nitriansky kraj
Ve?ké Uherce;Partizánske;Tren?iansky kraj
Ve?ké Ú?any;Galanta;Trnavský kraj
Ve?ké Vozokany;Zlaté Moravce;Nitriansky kraj
Ve?ké Zálužie;Nitra;Nitriansky kraj
Ve?ké Zlievce;Ve?ký Krtíš;Banskobystrický kraj
Ve?krop;Stropkov;Prešovský kraj
Ve?ký Biel;Senec;Bratislavský kraj
Ve?ký Blh;Rimavská Sobota;Banskobystrický kraj
Ve?ký Cetín;Nitra;Nitriansky kraj
Ve?ký ?ep?ín;Tur?ianske Teplice;Žilinský kraj
Ve?ký ?ur;Levice;Nitriansky kraj
Ve?ký Folkmar;Gelnica;Košický kraj
Ve?ký Grob;Galanta;Trnavský kraj
Ve?ký Horeš;Trebišov;Košický kraj
Ve?ký Kamenec;Trebišov;Košický kraj
Ve?ký Klíž;Partizánske;Tren?iansky kraj
Ve?ký Krtíš;Ve?ký Krtíš;Banskobystrický kraj
Ve?ký Kýr;Nové Zámky;Nitriansky kraj
Ve?ký Lapáš;Nitra;Nitriansky kraj
Ve?ký Lipník;Stará ?ubov?a;Prešovský kraj
Ve?ký Lom;Ve?ký Krtíš;Banskobystrický kraj
Ve?ký Meder;Dunajská Streda;Trnavský kraj
Ve?ký Slavkov;Poprad;Prešovský kraj
Ve?ký Slivník;Prešov;Prešovský kraj
Ve?ký Šariš;Prešov;Prešovský kraj
Ve?opolie;Humenné;Prešovský kraj
Vernár;Poprad;Prešovský kraj
Veselé;Pieš?any;Trnavský kraj
Veterná Poruba;Liptovský Mikuláš;Žilinský kraj
Vidiná;Lu?enec;Banskobystrický kraj
Vieska;Dunajská Streda;Trnavský kraj
Vieska;Ve?ký Krtíš;Banskobystrický kraj
Vieska nad Blhom;Rimavská Sobota;Banskobystrický kraj
Vieska nad Žitavou;Zlaté Moravce;Nitriansky kraj
Víg?aš;Detva;Banskobystrický kraj
Víg?ašská Huta-Kalinka;Detva;Banskobystrický kraj
Vikartovce;Poprad;Prešovský kraj
Vinica;Ve?ký Krtíš;Banskobystrický kraj
Vini?ky;Trebišov;Košický kraj
Vini?né;Pezinok;Bratislavský kraj
Vinné;Michalovce;Košický kraj
Vinodol;Nitra;Nitriansky kraj
Vinohrady nad Váhom;Galanta;Trnavský kraj
Vinosady;Pezinok;Bratislavský kraj
Virt;Komárno;Nitriansky kraj
Vislanka;Stará ?ubov?a;Prešovský kraj
Vislava;Stropkov;Prešovský kraj
Visolaje;Púchov;Tren?iansky kraj
Viš?ov;Trebišov;Košický kraj
Viš?ové;Nové Mesto nad Váhom;Tren?iansky kraj
Viš?ové;Revúca;Banskobystrický kraj
Viš?ové;Žilina;Žilinský kraj
Vištuk;Pezinok;Bratislavský kraj
Vitanová;Tvrdošín;Žilinský kraj
Vítkovce;Spišská Nová Ves;Košický kraj
Ví?az;Prešov;Prešovský kraj
Ví?azovce;Humenné;Prešovský kraj
Vla?a;Vranov nad Top?ou;Prešovský kraj
Vladi?a;Stropkov;Prešovský kraj
Vlachovo;Rož?ava;Košický kraj
Vlachy;Liptovský Mikuláš;Žilinský kraj
Vl?any;Ša?a;Nitriansky kraj
Vl?kovce;Trnava;Trnavský kraj
Vlkanová;Banská Bystrica;Banskobystrický kraj
Vlkas;Nové Zámky;Nitriansky kraj
Vlková;Kežmarok;Prešovský kraj
Vlkovce;Kežmarok;Prešovský kraj
Vlky;Senec;Bratislavský kraj
Vlky?a;Rimavská Sobota;Banskobystrický kraj
Voderady;Trnava;Trnavský kraj
Vojany;Michalovce;Košický kraj
Voj?ice;Trebišov;Košický kraj
Vojka;Trebišov;Košický kraj
Vojka nad Dunajom;Dunajská Streda;Trnavský kraj
Vojkovce;Spišská Nová Ves;Košický kraj
Vojnatina;Sobrance;Košický kraj
Voj?any;Kežmarok;Prešovský kraj
Vojtovce;Stropkov;Prešovský kraj
Volica;Medzilaborce;Prešovský kraj
Volkovce;Zlaté Moravce;Nitriansky kraj
Vo?a;Michalovce;Košický kraj
Voznica;Žarnovica;Banskobystrický kraj
Vozokany;Galanta;Trnavský kraj
Vozokany;Topo??any;Nitriansky kraj
Vráble;Nitra;Nitriansky kraj
Vrádište;Skalica;Trnavský kraj
Vrakú?;Dunajská Streda;Trnavský kraj
Vranov nad Top?ou;Vranov nad Top?ou;Prešovský kraj
Vrbnica;Michalovce;Košický kraj
Vrbov;Kežmarok;Prešovský kraj
Vrbovce;Myjava;Tren?iansky kraj
Vrbová nad Váhom;Komárno;Nitriansky kraj
Vrbové;Pieš?any;Trnavský kraj
Vrbovka;Ve?ký Krtíš;Banskobystrický kraj
Vrchteplá;Považská Bystrica;Tren?iansky kraj
Vrícko;Martin;Žilinský kraj
Vršatské Podhradie;Ilava;Tren?iansky kraj
Vrútky;Martin;Žilinský kraj
Vtá?kovce;Košice-okolie;Košický kraj
Výborná;Kežmarok;Prešovský kraj
Vý?apy-Opatovce;Nitra;Nitriansky kraj
Vydrany;Dunajská Streda;Trnavský kraj
Vydrná;Púchov;Tren?iansky kraj
Vydrník;Poprad;Prešovský kraj
Vyhne;Žiar nad Hronom;Banskobystrický kraj
Východná;Liptovský Mikuláš;Žilinský kraj
Výrava;Medzilaborce;Prešovský kraj
Vyso?any;Bánovce nad Bebravou;Tren?iansky kraj
Vysoká;Banská Štiavnica;Banskobystrický kraj
Vysoká;Sabinov;Prešovský kraj
Vysoká nad Kysucou;?adca;Žilinský kraj
Vysoká nad Uhom;Michalovce;Košický kraj
Vysoká pri Morave;Malacky;Bratislavský kraj
Vysoké Tatry;Poprad;Prešovský kraj
Vyškovce;Stropkov;Prešovský kraj
Vyškovce nad Ip?om;Levice;Nitriansky kraj
Vyšná Boca;Liptovský Mikuláš;Žilinský kraj
Vyšná Hutka;Košice-okolie;Košický kraj
Vyšná Jablonka;Humenné;Prešovský kraj
Vyšná Jed?ová;Svidník;Prešovský kraj
Vyšná Kamenica;Košice-okolie;Košický kraj
Vyšná Myš?a;Košice-okolie;Košický kraj
Vyšná Olšava;Stropkov;Prešovský kraj
Vyšná Pisaná;Svidník;Prešovský kraj
Vyšná Polianka;Bardejov;Prešovský kraj
Vyšná Rybnica;Sobrance;Košický kraj
Vyšná Sitnica;Humenné;Prešovský kraj
Vyšná Slaná;Rož?ava;Košický kraj
Vyšná Šebastová;Prešov;Prešovský kraj
Vyšná Vo?a;Bardejov;Prešovský kraj
Vyšné Ladi?kovce;Humenné;Prešovský kraj
Vyšné nad Hronom;Levice;Nitriansky kraj
Vyšné Nemecké;Sobrance;Košický kraj
Vyšné Remety;Sobrance;Košický kraj
Vyšné Repaše;Levo?a;Prešovský kraj
Vyšné Ružbachy;Stará ?ubov?a;Prešovský kraj
Vyšné Valice;Rimavská Sobota;Banskobystrický kraj
Vyšný ?aj;Košice-okolie;Košický kraj
Vyšný Hrabovec;Stropkov;Prešovský kraj
Vyšný Hrušov;Humenné;Prešovský kraj
Vyšný Kazimír;Vranov nad Top?ou;Prešovský kraj
Vyšný Klátov;Košice-okolie;Košický kraj
Vyšný Komárnik;Svidník;Prešovský kraj
Vyšný Kru?ov;Bardejov;Prešovský kraj
Vyšný Kubín;Dolný Kubín;Žilinský kraj
Vyšný Medzev;Košice-okolie;Košický kraj
Vyšný Mirošov;Svidník;Prešovský kraj
Vyšný Orlík;Svidník;Prešovský kraj
Vyšný Skálnik;Rimavská Sobota;Banskobystrický kraj
Vyšný Slavkov;Levo?a;Prešovský kraj
Vyšný Tvarožec;Bardejov;Prešovský kraj
Vyšný Žipov;Vranov nad Top?ou;Prešovský kraj
Zábiedovo;Tvrdošín;Žilinský kraj
Záborie;Martin;Žilinský kraj
Záborské;Prešov;Prešovský kraj
Zádiel;Košice-okolie;Košický kraj
Zádor;Rimavská Sobota;Banskobystrický kraj
Záhor;Sobrance;Košický kraj
Záhorce;Ve?ký Krtíš;Banskobystrický kraj
Záhorie (vojenský obvod);Malacky;Bratislavský kraj
Záhorská Ves;Malacky;Bratislavský kraj
Záhradné;Prešov;Prešovský kraj
Zacharovce;Rimavská Sobota;Banskobystrický kraj
Zákamenné;Námestovo;Žilinský kraj
Zákop?ie;?adca;Žilinský kraj
Zalaba;Levice;Nitriansky kraj
Zálesie;Senec;Bratislavský kraj
Zálesie;Kežmarok;Prešovský kraj
Zalužice;Michalovce;Košický kraj
Zamarovce;Tren?ín;Tren?iansky kraj
Zámutov;Vranov nad Top?ou;Prešovský kraj
Zárie?ie;Púchov;Tren?iansky kraj
Záskalie;Považská Bystrica;Tren?iansky kraj
Zatín;Trebišov;Košický kraj
Závada;Topo??any;Nitriansky kraj
Závada;Humenné;Prešovský kraj
Závada;Ve?ký Krtíš;Banskobystrický kraj
Závadka;Humenné;Prešovský kraj
Závadka;Gelnica;Košický kraj
Závadka;Michalovce;Košický kraj
Závadka nad Hronom;Brezno;Banskobystrický kraj
Zavar;Trnava;Trnavský kraj
Závažná Poruba;Liptovský Mikuláš;Žilinský kraj
Závod;Malacky;Bratislavský kraj
Zázrivá;Dolný Kubín;Žilinský kraj
Zbeh?ov;Trebišov;Košický kraj
Zbehy;Nitra;Nitriansky kraj
Zboj;Snina;Prešovský kraj
Zbojné;Medzilaborce;Prešovský kraj
Zborov;Bardejov;Prešovský kraj
Zborov nad Bystricou;?adca;Žilinský kraj
Zbrojníky;Levice;Nitriansky kraj
Zbudská Belá;Medzilaborce;Prešovský kraj
Zbudské Dlhé;Humenné;Prešovský kraj
Zbudza;Michalovce;Košický kraj
Zby?ov;Žilina;Žilinský kraj
Zelene?;Trnava;Trnavský kraj
Zemianska Ol?a;Komárno;Nitriansky kraj
Zemianske Kosto?any;Prievidza;Tren?iansky kraj
Zemianske Podhradie;Nové Mesto nad Váhom;Tren?iansky kraj
Zemianske Sady;Galanta;Trnavský kraj
Zemiansky Vrbovok;Krupina;Banskobystrický kraj
Zemné;Nové Zámky;Nitriansky kraj
Zemplín;Trebišov;Košický kraj
Zemplínska Nová Ves;Trebišov;Košický kraj
Zemplínska Široká;Michalovce;Košický kraj
Zemplínska Teplica;Trebišov;Košický kraj
Zemplínske Hámre;Snina;Prešovský kraj
Zemplínske Hradište;Trebišov;Košický kraj
Zemplínske Jastrabie;Trebišov;Košický kraj
Zemplínske Kop?any;Michalovce;Košický kraj
Zemplínsky Bran?;Trebišov;Košický kraj
Zlatá Ba?a;Prešov;Prešovský kraj
Zlatá Idka;Košice-okolie;Košický kraj
Zlaté;Bardejov;Prešovský kraj
Zlaté Klasy;Dunajská Streda;Trnavský kraj
Zlaté Moravce;Zlaté Moravce;Nitriansky kraj
Zlatná na Ostrove;Komárno;Nitriansky kraj
Zlatník;Vranov nad Top?ou;Prešovský kraj
Zlatníky;Bánovce nad Bebravou;Tren?iansky kraj
Zlatno;Poltár;Banskobystrický kraj
Zlatno;Zlaté Moravce;Nitriansky kraj
Zliechov;Ilava;Tren?iansky kraj
Zohor;Malacky;Bratislavský kraj
Zombor;Ve?ký Krtíš;Banskobystrický kraj
Zubák;Púchov;Tren?iansky kraj
Zuberec;Tvrdošín;Žilinský kraj
Zubné;Humenné;Prešovský kraj
Zubrohlava;Námestovo;Žilinský kraj
Zvolen;Zvolen;Banskobystrický kraj
Zvolenská Slatina;Zvolen;Banskobystrický kraj
Zvon?ín;Trnava;Trnavský kraj
Žabokreky;Martin;Žilinský kraj
Žabokreky nad Nitrou;Partizánske;Tren?iansky kraj
Žakarovce;Gelnica;Košický kraj
Žakovce;Kežmarok;Prešovský kraj
Žalobín;Vranov nad Top?ou;Prešovský kraj
Žarnov;Košice-okolie;Košický kraj
Žarnovica;Žarnovica;Banskobystrický kraj
Žaškov;Dolný Kubín;Žilinský kraj
Žbince;Michalovce;Košický kraj
Žda?a;Košice-okolie;Košický kraj
Ždiar;Poprad;Prešovský kraj
Žeh?a;Prešov;Prešovský kraj
Žehra;Spišská Nová Ves;Košický kraj
Železná Breznica;Zvolen;Banskobystrický kraj
Železník;Svidník;Prešovský kraj
Želiezovce;Levice;Nitriansky kraj
Želmanovce;Svidník;Prešovský kraj
Želovce;Ve?ký Krtíš;Banskobystrický kraj
Žemberovce;Levice;Nitriansky kraj
Žemliare;Levice;Nitriansky kraj
Žiar;Liptovský Mikuláš;Žilinský kraj
Žiar;Revúca;Banskobystrický kraj
Žiar nad Hronom;Žiar nad Hronom;Banskobystrický kraj
Žibritov;Krupina;Banskobystrický kraj
Žihárec;Ša?a;Nitriansky kraj
Žikava;Zlaté Moravce;Nitriansky kraj
Žilina;Žilina;Žilinský kraj
Žíp;Rimavská Sobota;Banskobystrický kraj
Žipov;Prešov;Prešovský kraj
Žirany;Nitra;Nitriansky kraj
Žitavany;Zlaté Moravce;Nitriansky kraj
Žitavce;Nitra;Nitriansky kraj
Žitná-Radiša;Bánovce nad Bebravou;Tren?iansky kraj
Žlkovce;Hlohovec;Trnavský kraj
Žup?any;Prešov;Prešovský kraj
Župkov;Žarnovica;Banskobystrický kraj
